Nombre_d_eleves,Type_etablissement,Code_departement,latitude,longitude
515.0,Collège,93,48.91547846410283,2.411459786985963
523.0,Collège,75,48.87231375180776,2.3635994824026416
351.0,Collège,75,48.845798758291295,2.331369580122871
444.0,Collège,85,46.64768375494922,-0.7391806203599722
1313.0,Collège,85,46.839212160421226,-1.863679622032245
312.0,Collège,44,46.886665112590066,-1.5917399594549362
486.0,Collège,17,45.77831845212181,-1.1467997512718209
569.0,Collège,42,45.42155324580736,4.068339378644802
161.0,Collège,42,45.91282942301142,3.844400299215904
524.0,Collège,01,45.83820901257968,5.0143903479704885
103.0,Collège,69,46.10157658808185,4.49135026994954
581.0,Collège,92,48.82078398384698,2.2570702691937843
555.0,Collège,95,48.99057564403519,2.21622067645732
621.0,Collège,93,48.908099676815795,2.4625423058013696
649.0,Collège,77,48.798850592363436,2.6369794984402803
738.0,Collège,77,48.78720169078265,2.596559992403592
247.0,Collège,93,48.93538046344454,2.428519446218888
567.0,Collège,34,43.60872812746923,3.871579804794388
665.0,Collège,85,46.46568407252016,-0.8119595402213948
678.0,Collège,44,47.193604906014826,-1.5009098121907771
372.0,Collège,55,48.63474946745457,5.016240494093964
230.0,Collège,75,48.867048969324934,2.272219696869433
767.0,Collège,973,5.013046631785412,-52.47815966770506
849.0,Collège,973,4.928757212494947,-52.3231698305509
673.0,Collège,973,3.89075405524206,-51.80158020383675
593.0,Collège,973,5.6710953217926825,-53.7793200392691
330.0,Collège,68,47.53925243474456,7.177239367956295
347.0,Collège,67,48.534790103157704,7.49073040296622
430.0,Collège,67,48.852744590268145,7.6154202337566685
120.0,Collège,55,48.51468466384765,5.502500099987519
393.0,Collège,30,44.25910541690778,4.197789695878007
554.0,Collège,44,47.297525951955926,-1.5572793682489792
116.0,Collège,50,48.724111063235156,-0.925959497640108
229.0,Collège,39,46.522685899793466,5.614600254500371
396.0,Collège,39,46.743708419726936,5.456439513939872
403.0,Collège,25,47.10676379738897,5.882309460599602
264.0,Collège,25,47.10825709733862,6.140769502180468
696.0,Collège,49,47.21234034378299,-0.726635971611491
608.0,Collège,50,49.63911898701835,-1.6273601865798306
670.0,Collège,57,49.314061024727785,6.057689949898911
484.0,Collège,57,49.15473021261919,6.817740550247311
803.0,Collège,06,43.7687068115979,7.19814973464792
606.0,Collège,06,43.69237759325615,7.2463010336090115
702.0,Collège,83,43.52952015450719,6.464469845254523
167.0,Collège,19,45.15781696038125,1.5376002939308628
404.0,Collège,19,45.15626732388125,1.4938800334320828
261.0,Collège,59,50.59193523772984,3.0459495858433616
405.0,Collège,59,50.61680624651167,3.0257995749121425
351.0,Collège,60,49.262673652792046,1.8734896369763347
757.0,Collège,34,43.633966794871206,3.9088097679792018
576.0,Collège,2A,41.9176591174533,8.73424015136479
392.0,Collège,2B,42.30390662164317,9.150969912818589
183.0,Collège,86,46.15044637612002,0.29230036822912864
814.0,Collège,17,46.18809773260958,-1.0584498804874922
1303.0,Collège,42,45.606687395445455,4.056339733664518
213.0,Collège,72,47.72998767209025,0.5767899812646252
543.0,Collège,53,48.30117078852237,-0.929939783527548
399.0,Collège,89,47.81121377034493,3.7940704728138552
473.0,Collège,75,48.843913408943536,2.412149429685672
505.0,Collège,95,49.044059657422885,2.084459873620537
371.0,Collège,92,48.80264662909817,2.2612593621700117
696.0,Collège,91,48.59690725268647,2.4613394242142235
542.0,Collège,91,48.48813476572633,2.177919681584478
525.0,Collège,14,49.18987813194715,-0.3587205988191651
376.0,Collège,50,48.84097589041528,-1.2171494143847557
407.0,Collège,72,48.349545178146144,0.3618095656088637
613.0,Collège,14,49.108683427881964,-0.3727595952011353
476.0,Collège,10,48.29661736009231,4.070580603218747
700.0,Collège,69,45.72830363048578,4.821920579586815
364.0,Collège,60,49.398497069833184,2.7955498459781345
1047.0,Collège,59,50.684564996260974,3.1674605627654935
400.0,Collège,02,49.836338422282594,3.9137806109416813
706.0,Collège,63,46.028940207919796,3.2110994810900437
340.0,Collège,03,46.20986844727405,3.4387605902586245
524.0,Collège,69,45.991382237007045,4.721829904239537
354.0,Collège,90,47.54721504810409,6.93120065033841
192.0,Collège,25,47.386175230501024,6.848099836342845
192.0,Collège,25,47.18062845262251,6.394859385406373
585.0,Collège,38,45.1897318709305,5.7300005988684966
480.0,Collège,75,48.826338262375,2.305810601478661
265.0,Collège,14,48.857334274911366,-0.6701104737863841
50.0,Collège,50,48.52018993246214,-1.3400202953494362
770.0,Collège,71,46.620849610140326,5.2137698689646585
300.0,Collège,07,44.90897194714358,4.4264299304060595
205.0,Collège,07,44.54086770202626,4.2899802230202
865.0,Collège,92,48.84714774723496,2.237669771908928
481.0,Collège,57,49.183145698740724,6.906910576406722
287.0,Collège,54,48.587086993974296,6.497399938960752
368.0,Collège,49,47.55867008089609,-1.0403099346035571
372.0,Collège,56,47.58960109724623,-3.077829371117912
703.0,Collège,75,48.87865369088666,2.3493101698601206
665.0,Collège,33,44.87121737445597,-0.5950395206510349
1070.0,Collège,66,42.716868663842135,2.8790696979556745
421.0,Collège,58,47.00647110110415,3.15861044399699
751.0,Collège,92,48.891574930587005,2.2819094187938336
483.0,Collège,76,49.650215112080275,0.6013703262238197
419.0,Collège,41,47.54904293908283,1.5470300474903584
278.0,Collège,27,48.819068975955496,0.7029400223553245
463.0,Collège,57,48.982800364558194,7.022000014992119
536.0,Collège,95,48.99744341244972,2.3192600098017127
384.0,Collège,64,43.385423850241686,-1.6596322240071428
224.0,Collège,86,46.938495337287094,0.6062996089501497
119.0,Collège,16,45.680777050377216,-0.18916936144734092
287.0,Collège,64,43.10275064093008,-0.4294390422206629
529.0,Collège,31,43.58765098736702,1.4437593899991918
327.0,Collège,35,48.19862222136569,-2.045029640651294
384.0,Collège,22,48.44662542045593,-2.0496902602713667
165.0,Collège,44,47.20079616233207,-1.5954500192719163
416.0,Collège,81,43.53451235072174,2.2637100425483347
536.0,Collège,27,49.17517664211714,1.3403905743662174
305.0,Collège,79,46.95246382536082,-0.5859300850118784
667.0,Collège,76,49.27855347178729,1.041090381542772
453.0,Collège,71,46.960070399999026,4.307670514475987
937.0,Collège,59,50.354605966016905,3.5140701106417165
407.0,Collège,59,50.64161285819194,3.0958697192505484
283.0,Collège,39,46.745524892001384,5.905279967616247
637.0,Collège,25,47.266449799140396,6.043440481164451
429.0,Collège,62,50.47547424442204,2.5584406565835565
347.0,Collège,59,50.62863139467977,3.0408093284103512
395.0,Collège,27,49.21189793417852,1.153720133615077
361.0,Collège,12,44.52463746602425,2.7612005186710364
435.0,Collège,81,43.92262175884728,2.154879792908944
350.0,Collège,971,16.142453834913887,-61.7660096450679
575.0,Collège,971,16.324429988614693,-61.68850991138755
614.0,Collège,91,48.58002838905573,2.252050455377944
778.0,Collège,06,43.69124426249978,7.2300902065203525
827.0,Collège,06,43.721163135530475,7.0827798040079974
62.0,Collège,02,49.657637020506975,3.3850301596948897
640.0,Collège,35,48.65621634852129,-1.9730994711418013
113.0,Collège,46,44.33918363001754,1.20920967387226
615.0,Collège,35,48.114621032000635,-1.3864298551830252
354.0,Collège,54,49.532390733018644,5.761939597672268
723.0,Collège,69,45.606903809758386,4.785039981337119
938.0,Collège,974,-21.047557594737764,55.26960012031921
875.0,Collège,974,-20.88489117672048,55.45297981123869
713.0,Collège,974,-20.933423969008352,55.303259881635924
182.0,Collège,69,46.22233991077565,4.515259225435017
256.0,Collège,28,48.06997362568762,1.331549580222506
349.0,Collège,31,43.584375771337996,1.424570013522518
473.0,Collège,59,50.342317608166105,3.2006893108929013
174.0,Collège,62,50.74909663074563,2.259440370283313
367.0,Collège,93,48.92549178891547,2.4403005486475173
472.0,Collège,16,45.69170031539395,-0.34876048375285473
475.0,Collège,32,43.645254196781245,0.5854205627275127
239.0,Collège,12,44.47534977402794,2.4625203110359832
313.0,Collège,88,48.01520965686996,6.5969295435671285
453.0,Collège,88,48.35301569184272,6.636639708252993
588.0,Collège,77,48.84058891102586,2.7203095263965817
755.0,Collège,86,46.565939175464536,0.6435100298590167
222.0,Collège,64,43.32707238131348,-1.0256412098793202
507.0,Collège,49,47.346386121171896,-0.7766103247059243
1128.0,Collège,69,45.99220379881169,4.711600475104898
428.0,Collège,02,49.170548310125895,3.2681696842804246
680.0,Collège,80,49.89883624170124,2.2682005360791107
489.0,Collège,60,49.15995145891837,2.9474902818671223
574.0,Collège,10,48.53642561487798,4.14931003123479
295.0,Collège,50,49.189798999673656,-1.0257899103631636
313.0,Collège,14,48.9830603115695,-0.4777296913470329
189.0,Collège,14,49.19874405009836,-0.3363294562940771
480.0,Collège,62,50.727305261437465,1.6255605753803088
767.0,Collège,13,43.25564329302572,5.39526007895514
766.0,Collège,13,43.81837826589647,4.662029851916059
477.0,Collège,89,47.976065484960706,3.4232806139708702
98.0,Collège,58,46.82764614293345,3.4613904857635145
393.0,Collège,86,46.40160535363947,0.7177799926990897
698.0,Collège,971,16.25034767437891,-61.29679978103077
327.0,Collège,78,48.614977478118774,2.0249102471814964
567.0,Collège,77,49.07193745282793,2.811250531800243
437.0,Collège,77,48.86373806785382,3.335840168511316
733.0,Collège,31,43.550154955007976,1.4811805788679022
346.0,Collège,65,43.185349099754966,0.24212056536380303
299.0,Collège,32,43.851518022863466,0.6577405367750948
455.0,Collège,62,50.56703427913765,2.4807895586763813
167.0,Collège,59,50.728557164837596,3.1560403988608905
321.0,Collège,65,43.23802701843627,0.0739195377555481
174.0,Collège,31,43.57295187866739,1.4567062209609285
465.0,Collège,80,49.865074387052964,2.5259605738627293
318.0,Collège,80,50.21443840854784,1.7799393701844353
599.0,Collège,75,48.85155574529355,2.362209466719368
380.0,Collège,24,45.533317684742954,0.6658051120123069
654.0,Collège,31,43.62964817225181,1.4407104510772466
624.0,Collège,06,43.776363252560586,7.5027594125270305
564.0,Collège,49,47.520561822653505,-0.4656395425812054
600.0,Collège,49,47.6632506261984,-0.5608249994647954
446.0,Collège,89,48.19797747625862,3.286119399304825
419.0,Collège,80,50.00212116449651,2.651959386010505
424.0,Collège,60,49.64805994029029,1.7222405712060558
626.0,Collège,60,49.48019238746851,2.8743697936460304
146.0,Collège,73,45.598003208158175,6.437849949921372
434.0,Collège,91,48.529820956563256,2.018179740235281
577.0,Collège,92,48.882458309495256,2.2561195230971642
450.0,Collège,77,48.87824894942767,2.7214393877991427
756.0,Collège,93,48.91908122007273,2.400970602775514
682.0,Collège,93,48.89353898768122,2.458940568802781
1351.0,Collège,77,48.96593616534365,2.8800296196762614
121.0,Collège,56,48.08027011245003,-2.2875203721138586
142.0,Collège,50,48.61982969741742,-1.174690217600275
287.0,Collège,50,49.639141352020815,-1.6137595455434055
556.0,Collège,50,49.11988786490463,-1.1062333769957016
682.0,Collège,21,47.04049370989397,4.837229522960719
779.0,Collège,06,43.80947436529086,7.312790596786328
395.0,Collège,02,49.86071885144114,3.2736201480068536
789.0,Collège,974,-20.89258473277812,55.42438955175414
331.0,Collège,83,43.25195830762533,6.5194696604376325
608.0,Collège,26,44.92319667765831,4.888170067824085
765.0,Collège,59,50.09912563351136,3.5324106161619837
703.0,Collège,38,45.3963341036798,4.779849760628716
852.0,Collège,02,49.84970847812934,3.2853501053720087
307.0,Collège,59,50.29012560183,3.963680580224768
444.0,Collège,59,50.800651058912344,2.4865096325092093
499.0,Collège,69,45.78884729637824,4.795600314484248
291.0,Collège,61,48.4340974739686,0.08194943728871554
785.0,Collège,26,45.04007627363154,5.054439621319909
682.0,Collège,38,45.36710630440839,5.58775017304725
450.0,Collège,69,45.7764056669254,4.863529504259572
383.0,Collège,57,49.09748024340159,6.171610513476223
685.0,Collège,93,48.91646597239605,2.469840491664057
118.0,Collège,12,44.842309380246476,2.663029826197445
158.0,Collège,46,44.506260449953054,1.1882001740927888
602.0,Collège,13,43.28219994446597,5.437244613531648
477.0,Collège,30,43.8375843394071,4.352889479124271
357.0,Collège,69,46.05437386412879,4.492690497493174
238.0,Collège,35,48.18991503661489,-2.1883405890972463
502.0,Collège,56,47.94716585479618,-2.1328395975388856
319.0,Collège,22,48.53519575593642,-2.757099612915786
755.0,Collège,35,48.14035705261185,-1.9624793856846217
152.0,Collège,42,45.81168848943404,3.760249763417408
485.0,Collège,2B,42.445543833308676,9.524839397438077
118.0,Collège,2B,42.48885511029318,9.115960569229948
507.0,Collège,13,43.277058867642616,5.4168303707529954
111.0,Collège,04,44.35016520974136,6.356979551984687
664.0,Collège,49,47.4982188710456,-0.5923306532542086
468.0,Collège,50,48.6855986301863,-1.3562493869179986
1033.0,Collège,78,48.76625534925846,2.02142039788875
546.0,Collège,44,47.56491701789851,-1.6290494757603486
661.0,Collège,10,48.29844510675619,4.042640421713391
236.0,Collège,37,47.018954368552414,0.3164404674082017
959.0,Collège,75,48.8429956295756,2.3919106483005685
1090.0,Collège,75,48.854473175450686,2.278439754335523
529.0,Collège,63,45.89221559276883,3.116309981716352
541.0,Collège,75,48.84418489001065,2.336140341067821
530.0,Collège,25,47.103072867767274,6.135749843910356
454.0,Collège,38,45.191614922085186,5.732870382765123
390.0,Collège,49,47.417785896323316,-0.5230103753671684
678.0,Collège,974,-21.339917859459256,55.51659013277497
662.0,Collège,10,48.11291010404057,4.378029541282399
319.0,Collège,55,48.77208446324293,5.161390457925054
138.0,Collège,41,47.427268626814204,2.054390408882798
838.0,Collège,26,45.04000444138165,5.057549423136472
364.0,Collège,56,47.736703037812845,-3.3805104255236937
185.0,Collège,33,44.84044347913607,0.215093323791803
299.0,Collège,53,47.94839072142518,-0.5542801425039587
309.0,Collège,08,49.74429140967184,4.720399472113473
729.0,Collège,93,48.86366529198349,2.4938994761681705
540.0,Collège,77,48.850676627869795,2.6336504089211865
400.0,Collège,81,43.624120598356114,2.0913895920387584
368.0,Collège,16,45.63364531297365,0.14619058061944032
530.0,Collège,42,46.04904925230518,3.930259611915168
70.0,Collège,18,46.99555506535275,2.8168599920073336
252.0,Collège,54,48.66162041414905,6.482570266734345
445.0,Collège,41,47.71947141272932,1.6270904183321675
654.0,Collège,41,47.584707465678136,1.38191962841974
690.0,Collège,77,48.88824722247572,2.597960473181669
431.0,Collège,81,43.92184915126507,2.147299546045049
449.0,Collège,29,48.25153491510787,-4.491069439802843
977.0,Collège,29,47.858302281805365,-4.235459453684793
392.0,Collège,29,48.37215616494194,-4.372580634810944
445.0,Collège,59,50.40095515303546,3.6577905882293185
895.0,Collège,59,50.37595904877808,3.5531204006806787
517.0,Collège,62,50.67393534528132,1.6310197923255458
467.0,Collège,18,47.10040200898728,2.4235594387879718
464.0,Collège,59,50.681018140108435,3.1830697839593847
379.0,Collège,55,48.60094089720718,5.660780181891442
665.0,Collège,03,46.559466222858156,3.3315201949737103
626.0,Collège,82,44.01499687340574,1.3459705754417393
829.0,Collège,31,43.603645860600956,1.506360426741032
453.0,Collège,11,43.316335679813754,1.9582900688944145
596.0,Collège,66,42.55003826766657,3.0284105681566764
887.0,Collège,66,42.7086982815629,2.8393104720805287
576.0,Collège,49,47.465835747267846,-0.5446801151216725
460.0,Collège,49,47.377279409062794,-0.11120037504345474
409.0,Collège,50,48.68295218733943,-1.3626199631808429
536.0,Collège,38,45.369186471372174,4.7976295732355565
600.0,Collège,74,46.36646310193098,6.479469864408705
552.0,Collège,33,44.874407039770134,-0.5223870666307535
213.0,Collège,972,14.744749618490019,-61.01613034514083
223.0,Collège,972,14.867990418391758,-61.120049563469145
343.0,Collège,972,14.488211937968206,-61.02728035893423
807.0,Collège,47,44.186897210917074,0.6680472496467528
448.0,Collège,34,43.415365487204454,3.6710800439238978
108.0,Collège,30,44.21138320216542,4.0242993805098815
694.0,Collège,06,43.68254159607178,7.188359956580469
675.0,Collège,94,48.77311341799367,2.322560521981121
839.0,Collège,74,46.1481883014057,6.091880515397253
548.0,Collège,38,45.34447201153272,5.978689747298473
318.0,Collège,69,45.737241645065566,4.465150431602652
616.0,Collège,38,45.338581612659375,5.064329547899554
610.0,Collège,35,48.41525130917533,-1.7416202300524102
1735.0,Collège,976,-12.782772964619653,45.2797302069696
1184.0,Collège,976,-12.756112053931364,45.08111008257529
359.0,Collège,39,46.51894080971157,6.025469973975638
243.0,Collège,39,46.39280180133507,5.563370202503507
213.0,Collège,25,47.29366657825034,6.580940514290256
87.0,Collège,25,47.1616779307469,6.727430332451714
81.0,Collège,25,47.227405144269255,6.003540005835866
525.0,Collège,93,48.90324965138937,2.4736596301433216
441.0,Collège,94,48.79371445496594,2.3833604024372805
433.0,Collège,70,47.62341458892839,6.1602606053862665
186.0,Collège,39,46.750854188988036,5.6126395080174145
181.0,Collège,63,45.41685911664946,3.3231195332530383
174.0,Collège,69,46.03423034590082,4.29990937264019
528.0,Collège,93,48.875747144481814,2.4528700314394607
487.0,Collège,94,48.73848681916158,2.5667101786310877
806.0,Collège,92,48.802775061202546,2.2701606390884033
868.0,Collège,91,48.67065030146429,2.3724896439117487
319.0,Collège,14,49.23992712213771,-0.8807202112274937
495.0,Collège,14,49.296363290763686,-0.3868502019132977
592.0,Collège,12,44.099760375123594,3.0779096634200096
624.0,Collège,43,45.03779319919752,3.8830805113018103
171.0,Collège,55,48.93810812350437,5.113800107352728
258.0,Collège,53,47.94357087521468,-0.91006964851329
301.0,Collège,67,48.87383996469289,7.470240047391631
872.0,Collège,76,49.533878865286376,0.3544203358439869
279.0,Collège,972,14.6205289328091,-60.91157033423824
498.0,Collège,80,49.912067145725715,2.3002697074303997
433.0,Collège,56,47.734775744696435,-3.4351098991723217
396.0,Collège,25,47.056166131540564,6.600329543055081
429.0,Collège,85,46.89243524718282,-1.252880323210123
515.0,Collège,44,47.07846673825821,-1.4012897025819124
506.0,Collège,33,44.841996296606816,-0.6510234523453694
671.0,Collège,13,43.31975611098545,5.405729741447148
319.0,Collège,58,46.9946696053615,3.153150357820893
426.0,Collège,71,46.81310830971989,4.845740006274551
165.0,Collège,02,49.9024226746761,3.62508932802967
1314.0,Collège,75,48.845710739452144,2.3276997310603167
590.0,Collège,92,48.769483004031976,2.319019578942342
659.0,Collège,91,48.67898860828024,2.321100084005572
932.0,Collège,92,48.78122361411104,2.3168997661071797
546.0,Collège,95,49.02854584702892,2.454130309884316
252.0,Collège,52,47.67871725105362,5.288649845361541
618.0,Collège,78,48.80940569707678,2.0609403935281065
424.0,Collège,38,45.19522460747646,5.680420097587849
188.0,Collège,06,44.085255659042254,7.105179993603055
374.0,Collège,76,49.51790170463411,0.10515033243260276
847.0,Collège,64,43.179152578626315,-0.2549645639746545
582.0,Collège,35,48.09753788927972,-1.648980546511411
541.0,Collège,13,43.67720112406249,4.629879466950044
613.0,Collège,44,47.23201709108662,-1.5272795035778095
823.0,Collège,44,47.18675924773692,-1.5467497747813626
287.0,Collège,54,48.67062395524581,6.159480374961707
347.0,Collège,47,44.49893499297532,0.9590908300321754
350.0,Collège,64,43.534512967840605,-0.4075276606007366
204.0,Collège,88,48.03374606346645,5.974470478011043
831.0,Collège,42,45.75124394459693,4.22326972803783
976.0,Collège,42,45.52948793571253,4.266710174692869
458.0,Collège,89,47.878699292921326,3.3607597392173942
440.0,Collège,89,47.98373373545042,3.3861723476505707
516.0,Collège,88,48.358951373169326,5.697020633003668
733.0,Collège,55,48.756453698150345,5.580449924292756
227.0,Collège,34,43.933241171464154,3.7098801012825464
310.0,Collège,58,47.086514470405426,3.195760284291315
521.0,Collège,62,50.72688641121489,1.6081500065715315
299.0,Collège,51,48.749555165696925,3.9910905471387434
455.0,Collège,974,-20.887690174035512,55.49646958359801
677.0,Collège,974,-20.999956645073247,55.28017027385157
371.0,Collège,62,50.73372514061902,1.6185600819517356
544.0,Collège,59,50.519627270223545,3.112430368530551
90.0,Collège,69,45.783566774284466,4.835600243998239
666.0,Collège,973,4.9411710145068986,-52.33146991737261
1055.0,Collège,973,4.938098193061792,-52.32085998033195
617.0,Collège,973,3.644317559167158,-54.03658026685307
193.0,Collège,13,43.304439719206286,5.371740430154394
360.0,Collège,13,43.29002894792128,5.575799689863608
487.0,Collège,13,43.285599795341646,5.467710141232415
566.0,Collège,13,43.427949932153595,5.2775586078432255
532.0,Collège,81,43.60796199557736,2.23853962858945
384.0,Collège,78,48.866853449144614,2.136349992181057
631.0,Collège,91,48.66846559283148,2.3645401703717464
51.0,Collège,971,16.304903668455466,-61.06845013988447
495.0,Collège,971,16.23889475148988,-61.537640465751686
671.0,Collège,13,43.533367200113865,5.438419962046778
420.0,Collège,31,43.743264243939684,1.3701598713624252
429.0,Collège,81,43.50501463685073,2.382169744464122
470.0,Collège,06,43.74067416555953,7.418329789514662
436.0,Collège,49,47.0546360759421,-0.8717498858930167
633.0,Collège,44,47.2463046519169,-1.5928494294119169
212.0,Collège,79,46.60965577437442,-0.41052007285474185
451.0,Collège,37,47.29147713429939,0.7879405791826165
286.0,Collège,37,47.41121915412025,0.6683603308899476
367.0,Collège,28,48.19005693555355,1.9289600168614232
544.0,Collège,28,48.73835319249141,1.3535495899563679
534.0,Collège,59,50.45062444729204,3.4321003534090986
524.0,Collège,56,47.70591087127332,-3.3542502424680687
480.0,Collège,75,48.87902040012462,2.290993179152471
467.0,Collège,03,46.08668244300114,3.1987098397799616
993.0,Collège,33,44.853839771033925,-0.5970193595333586
360.0,Collège,53,47.84319968222657,-0.9430603748081452
432.0,Collège,61,48.76320915380872,0.6320305422846951
184.0,Collège,61,48.931894765030506,0.1995697305854822
326.0,Collège,59,50.74748021155926,3.1643105640649147
302.0,Collège,59,50.27794947812394,3.9710097688415624
462.0,Collège,16,45.68990171437228,-0.31120038456266275
223.0,Collège,17,45.93725610173829,-0.9600204992290228
193.0,Collège,81,43.6625771280688,1.8613102159527373
161.0,Collège,81,43.60859277546264,2.2352100287677907
79.0,Collège,64,43.18217840472826,-1.3350275916281251
248.0,Collège,33,45.30720959961555,-0.9377808291559516
440.0,Collège,40,44.394023042608794,-1.160445879098137
606.0,Collège,54,48.90610517131058,6.058099824002732
493.0,Collège,25,47.39308622394696,6.772410058272303
315.0,Collège,90,47.734885649374846,6.971389711088532
319.0,Collège,72,48.368958906141,0.1715804593020915
648.0,Collège,44,47.243514762963066,-1.5622918229573295
288.0,Collège,89,47.610692478686865,3.494919942292201
97.0,Collège,89,47.48702466459138,3.9075000163910447
117.0,Collège,25,47.3028801834676,6.591839699520523
